"","Year","Location","N_soil.kg.ha","P_soil.kg.ha","K_soil.kg.ha","N_PK.kg.ha","P_NK.kg.ha","K_NP.kg.ha","Rec_N","Rec_P","Rec_K","std_N_soil.kg.ha","std_P_soil.kg.ha","std_K_soil.kg.ha","std_N_PK.kg.ha","std_P_NK.kg.ha","std_K_NP.kg.ha","std_Rec_N","std_Rec_P","std_Rec_K"
"1",2016,"Benue",63.3089867512444,7.62598031175042,79.0111572012948,16.6156366302394,1.96395155846106,87.3190296620297,0.473994185776476,0.184299645534708,0.41518196573922,11.6448777052633,1.69422538175725,20.0500520169969,17.3246384433996,3.63926469489856,8.0153309396463,0.13967025360625,0.0504411700431807,0.137837816871133
"2",2016,"CRS",84.154848668923,9.15048828101407,58.3131588010068,5.94691823283254,6.11679804931964,18.3798832789896,0.923093507427145,0.280343882789733,0.616507875740508,14.1384111974001,1.07645733966844,2.01524420100878,26.2606683200438,4.77343921305518,17.7583733654215,0.386962911465294,0.0657190301696039,0.233372708293325
"3",2016,"Edo",194.194745160604,19.8905867222408,88.0440387746572,62.68960488464,11.4654124776316,-27.8758334660275,0.794134929089079,0.315483293218125,0.882359543727843,81.4932816271123,6.70758604275523,25.7240837855122,105.314537074341,12.4091933305491,26.0732111743828,0.191418837156191,0.0894282343499297,0.00163514990032017
"4",2017,"Benue",56.509622896617,7.63806503029718,61.9179526856057,23.1280335297688,4.30869014591332,38.0317826233514,0.203742785857604,0.0828245565319523,0.240240831331988,13.2500512039532,2.57042096324887,30.5661806734916,24.1160353328745,4.50162811471258,96.6142971520382,0.250860005430339,0.186708568031869,0.405506267792293
"5",2017,"CRS",108.488016990905,11.1092463959592,68.9970602121687,35.8000520172669,7.06407319128674,53.7603652611497,0.47174370921396,0.146408323829634,0.470966630264529,46.6873268861665,7.00195721005271,48.079305571642,40.1329796334282,12.0719578789761,75.1687836040992,0.159709578296516,0.0639528840312485,0.196331721441006
"6",2017,"Edo",133.559566664823,15.6136970400684,59.162408436461,47.1853671356023,13.0168773038501,7.19284895764639,0.449863804749043,0.236503515670585,0.612133678207511,50.0854234914313,3.78242376538135,34.6129280302076,21.2300375537042,NA,23.0543372076479,0.164741594083294,NA,0.200605415831543
