"","Year","Location","Treatment","HarvestNumber","time","Rep","N_application.kg.ha","P_application.kg.ha","K_application.kg.ha","DMLeaves.g.DM.m2","DMstems.g.DM.m2","DMRoots.g.DM.m2","Biomass.g.DM.m2","NUP_L.g.m2","NUP_ST.g.m2","NUP_SO.g.m2","NUP.g.m2","PUP_L.g.m2","PUP_ST.g.m2","PUP_SO.g.m2","PUP.g.m2","KUP_L.g.m2","KUP_ST.g.m2","KUP_SO.g.m2","KUP.g.m2"
"1",2016,"Benue","Control",1,379,1,0,0,0,15.77864583,13.25,84.703125,113.73177083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2016,"Benue","Control",1,379,2,0,0,0,9.895833332,13.0625,109.5078125,132.466145832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2016,"Benue","Control",1,379,3,0,0,0,14.9140625,14.5,73.125,102.5390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2016,"Benue","Control",2,455,1,0,0,0,5.533333334,7.691666667,28.66875,41.893750001,0.183167846680068,0.0425129942647591,0.125396509882875,0.351077350827702,0.0106484556746163,0.00440907446977441,0.0178953493929375,0.0329528795373282,0.0473252224823685,0.0269387276124174,0.183027961757437,0.257291911852223
"5",2016,"Benue","Control",2,455,2,0,0,0,2.388889009,9.85416663,134.0625,146.305555639,0.0790784919909928,0.0544654556108795,0.58638655700625,0.719930504608122,0.00459722507003308,0.00564867880918999,0.083683288528125,0.0939291924073481,0.0204315729800582,0.0345125084309564,0.855886152103125,0.91083023351414
"6",2016,"Benue","Control",2,455,3,0,0,0,4.388888779,20.53472232,185.6770832,210.600694299,0.14528373015739,0.11349848739078,0.812147658984511,1.07092987653268,0.00844606402741655,0.0117710665119517,0.115901679638126,0.136118810177494,0.0375370731129255,0.0719193011247414,1.18540564493262,1.29486201917029
"7",2016,"Benue","Control",3,645,1,0,0,0,39.92187499,227.7083333,550.2148438,817.84505209,1.79526132080187,1.48215079301012,1.80511046010701,5.08252257391899,0.110278074806752,0.143487587199829,0.316934875372942,0.570700537379522,0.474578482865498,1.12028692472559,4.00354088987046,5.59840629746154
"8",2016,"Benue","Control",3,645,2,0,0,0,41.8,204.8333333,1008.75,1255.3833333,1.879719407676,1.33325769411137,3.30944393295,6.52242103473737,0.115466107944,0.129073189142329,0.581060396925,0.825599694011329,0.49690503236,1.00774574965434,7.339990765725,8.84464154773934
"9",2016,"Benue","Control",3,645,3,0,0,0,54.375,246.7447917,1016.992188,1318.1119797,2.4452091577125,1.60605887096566,3.33648438803881,7.38775241671697,0.150202622475,0.155483175789234,0.585808063870041,0.891493862134275,0.646392610875,1.21394311696738,7.39996358734519,9.26029931518757
"10",2016,"Benue","N0PfKf",3,645,1,0,100,300,44.37500001,216.875,547.8515625,809.10156251,1.76932228837372,1.268555200225,1.76142981609375,4.79930730469247,0.115203855857211,0.17479047348125,0.333521474150391,0.623515803488852,0.611223479093991,1.29864294779375,4.55045381258789,6.46032023947563
"11",2016,"Benue","N0PfKf",3,645,2,0,100,300,89.04761909,253.6011902,1155.9375,1498.58630929,3.55051125965172,1.48337571694045,3.71652271785,8.75040969444217,0.231180373448122,0.204389957858059,0.703712475084375,1.13928280639056,1.22654637820757,1.51855860382862,9.60121420478437,12.3463191868206
"12",2016,"Benue","N0PfKf",3,645,3,0,100,300,105.9114583,341.484375,1308.59375,1755.9895833,4.22290712613239,1.99742607355313,4.207336815625,10.4276700153105,0.274961315444972,0.275219437891406,0.796646658398438,1.34682741173482,1.45882974655675,2.04480126974297,10.8691766646484,14.3728076809482
"13",2016,"Benue","NfP0Kf",3,645,1,300,0,300,56.51041666,258.0208334,322.265625,636.79687506,2.28770882081866,2.24458671577266,1.31493568271484,5.84723121930616,0.113066818671557,0.0990034039609969,0.154392962109375,0.366463184741929,0.847696172248954,1.12778561385806,2.5361939625,4.51167574860701
"14",2016,"Benue","NfP0Kf",3,645,2,300,0,300,129.375,583.984375,1314.0625,2027.421875,5.2374826834875,5.08022376748047,5.36174986260937,15.6794563135773,0.25885527890625,0.224076638398438,0.6295489994375,1.11248091674219,1.9407163982625,2.552542630625,10.341523018,14.8347820468875
"15",2016,"Benue","NfP0Kf",3,645,3,300,0,300,230.078125,728.6979166,1373.632813,2332.4088546,9.31424305728906,6.33912247262578,5.60481373327256,21.2581792631874,0.460343476074219,0.279603678710878,0.658088304794231,1.39803545957933,3.45133441599219,3.18507236939194,10.8103346331849,17.4467414185691
"16",2016,"Benue","NfPfK0",3,645,1,300,100,0,82.5,591.015625,1659.667969,2333.183594,3.310024193025,3.62190844832422,5.05786648265641,11.9897991240056,0.15834963705,0.384275575691406,0.921242654201269,1.46386786694268,0.937187883225,2.50142386338672,10.29011560655,13.7287273531617
"17",2016,"Benue","NfPfK0",3,645,2,300,100,0,138.75,817.9687501,2169.042969,3125.7617191,5.5668588700875,5.01274044396439,6.61019549528141,17.1897948093333,0.266315298675,0.531839428682207,1.20398473620127,2.00213946355848,1.5761796217875,3.4619838536498,13.44829407055,18.4864575459873
"18",2016,"Benue","NfPfK0",3,645,3,300,100,0,186.875,796.8750001,1965.820313,2949.5703131,7.49770631601875,4.88347206576908,5.99087098007845,18.3720493618663,0.3586859202875,0.51812437178377,1.09118061965254,1.96799091172381,2.12287255366875,3.37270633307949,12.1882922731001,17.6838711598483
"19",2016,"Benue","NfPfK1",3,645,1,300,100,240,83.05555569,469.9652779,723.9583334,1276.97916699,3.71191668977248,3.42860924407743,2.41270291074301,9.55322884459292,0.226013729107522,0.341651128040241,0.437280230352768,1.00494508750053,1.16256565577077,2.99214392772434,5.69747007385799,9.8521796573531
"20",2016,"Benue","NfPfK1",3,645,2,300,100,240,82.83333335,484.5,1673.4375,2240.77083335,3.7019851348532,3.534646615125,5.57698881403125,12.8136205640095,0.225409009780354,0.3522174495,1.01077797121875,1.5884044304991,1.15945511056662,3.084682637535,13.169763558,17.4139013061016
"21",2016,"Benue","NfPfK1",3,645,3,300,100,240,212.1875,832.0052082,1958.007813,3002.2005212,9.48307811642188,6.06985426817441,6.52536331406867,22.078295698665,0.577412164021875,0.604843658210362,1.18266213399341,2.36491795622565,2.970083073125,5.29715587218417,15.4092996851849,23.6765386304941
"22",2016,"Benue","NfPfK2",1,379,1,300,100,180,68.28125,66.15624999,253.53125,387.96874999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2016,"Benue","NfPfK2",1,379,2,300,100,180,48.28645833,55.78125,203.2734375,307.34114583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2016,"Benue","NfPfK2",1,379,3,300,100,180,66.30208332,58.171875,245.21875,369.69270832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2016,"Benue","NfPfK2",2,455,1,300,100,180,8.558333332,54.21666667,160.125,222.900000002,0.340484746545705,0.434483055523046,0.958936353795,1.73390415586375,0.0179688943713672,0.0483630606991401,0.11805227954625,0.184384234616757,0.0974510188177344,0.249268976130825,1.21288844378625,1.55960843873481
"26",2016,"Benue","NfPfK2",2,455,2,300,100,180,10.95138901,65.37499986,306.5364582,382.86284707,0.435690077348493,0.523904021375564,1.83574678239839,2.79534088112244,0.0229933031008101,0.0583166631338654,0.225994239841023,0.307304206075698,0.124699982472456,0.30057102881008,2.32190181264604,2.74717282392857
"27",2016,"Benue","NfPfK2",2,455,3,300,100,180,14.4375,73.86111116,318.7500002,407.04861136,0.574381522378125,0.591910259929009,1.90888969844773,3.07518148075487,0.03031266748125,0.0658865552188883,0.23499868308495,0.331197905785088,0.164395219209375,0.339587154385607,2.41441493645243,2.91839731004741
"28",2016,"Benue","NfPfK2",3,645,1,300,100,180,129.3333333,722.9583334,1649.375,2501.6666667,5.34440695515591,4.10758211004503,4.08946273360625,13.5414517988072,0.286991476219366,0.381653485273944,1.00171985038125,1.67036481187456,1.68183871712654,3.97554851879952,12.2243261703062,17.8817134062323
"29",2016,"Benue","NfPfK2",3,645,2,300,100,180,98.85416665,714.4097221,2138.28125,2951.54513875,4.08492445304045,4.05901205943579,5.30165758899219,13.4455941014684,0.219358014623433,0.377140628659437,1.29864874502344,1.89514738830631,1.28549044998014,3.92853969765255,15.8478499091172,21.0618800567499
"30",2016,"Benue","NfPfK2",3,645,3,300,100,180,195.8072916,902.2916667,1996.875,3094.9739583,8.09129266520869,5.12648784439564,4.95105473053125,18.1688352401356,0.434497605814045,0.476324489836347,1.21276806440625,2.12359016005664,2.54625992933073,4.96170267822288,14.7998189140312,22.3077815215849
"31",2016,"Benue","NfPfK3",3,645,1,300,100,120,160.15625,753.7760417,1466.015625,2379.9479167,6.79404537855469,4.38845952660292,4.45183819885547,15.6343431040131,0.394692097460937,0.408032577029763,0.814287662332031,1.61701233682273,1.72591053835937,2.76728795377732,9.51058373273437,14.0037822248711
"32",2016,"Benue","NfPfK3",3,645,2,300,100,120,161.6666667,911.6071427,2326.339286,3399.6130954,6.85811930386405,5.30734704817441,7.06437634108638,19.2298426931248,0.398414396998814,0.493469400852436,1.29214815086852,2.18403194871977,1.74218741859255,3.34672279962845,15.0918204369428,20.1807306551638
"33",2016,"Benue","NfPfK3",3,645,3,300,100,120,152.109375,661.4583333,2062.5,2876.0677083,6.45268602538828,3.85098883970177,6.263177641875,16.566852506965,0.374861226222656,0.358059335138206,1.145600548125,1.87852110948586,1.63919405765156,2.42836807805471,13.3801977375,17.4477598732063
"34",2016,"Benue","NfPfK4",3,645,1,300,100,60,131.3541667,542.3177083,1534.375,2208.046875,5.53056417177118,3.07776892043583,4.68498769615625,13.2933207883633,0.33120429949759,0.399201702879109,0.869395471625,1.5998014740017,1.63544140215148,2.2808699582322,9.41973692275,13.3360482831337
"35",2016,"Benue","NfPfK4",3,645,2,300,100,60,171.5625,583.4635417,1225,1980.0260417,7.22350451117812,3.31128032031417,3.74035677575,14.2751416072423,0.432588010415625,0.429489275105266,0.694099847,1.55617713252089,2.13606026063438,2.45392035631467,7.520441698,12.110422314949
"36",2016,"Benue","NfPfK4",3,645,3,300,100,60,80.625,527.8125001,2425.78125,3034.2187501,3.39465239323125,2.99544876326752,7.40676517136719,13.796866327866,0.20329272620625,0.38852437531736,1.37447705671875,1.96629415824236,1.00383159789375,2.21986421728933,14.8922011940625,18.1158970092456
"37",2016,"Benue","NfPfKf",1,379,1,300,100,300,72.2,87.96666665,432,592.16666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2016,"Benue","NfPfKf",1,379,2,300,100,300,34.19270834,35.41666667,127.5,197.10937501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2016,"Benue","NfPfKf",1,379,3,300,100,300,93.73333335,108.2666666,418.5,620.49999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2016,"Benue","NfPfKf",2,455,1,300,100,300,8.05,37.40833333,196.875,242.33333333,0.32576092619,0.338330176194102,1.10214245925,1.7662335616341,0.016410301579,0.0384382861231582,0.129586408875,0.184434996577158,0.0909028222025,0.209407255863924,1.42294898615625,1.72325906422267
"41",2016,"Benue","NfPfKf",2,455,2,300,100,300,11.97916656,52.18055564,371.3541668,435.513889,0.484763278704333,0.471933791539153,2.07890892520476,3.03560599544824,0.0244200914179717,0.053617227746075,0.244431506775262,0.322468825939309,0.135272055644449,0.292100342178682,2.68402811506265,3.11140051288578
"42",2016,"Benue","NfPfKf",2,455,3,300,100,300,15.70833321,96.35416644,574.1145832,686.17708285,0.635672195700713,0.871450802715596,3.21399902790774,4.72112202632405,0.0320221720844126,0.0990070577618842,0.377891794893488,0.508921024739785,0.177382834892703,0.53937879047594,4.14951499226391,4.86627661763256
"43",2016,"Benue","NfPfKf",3,645,1,300,100,300,211.875,1002.604167,2226.328125,3440.807292,8.7851650201875,7.41471124269952,7.65652856516953,23.8564048280566,0.5421149645625,0.728864153888157,1.50283609241719,2.77381521086784,2.96570887125,6.4835744853587,18.2170871728945,27.6663705295032
"44",2016,"Benue","NfPfKf",3,645,2,300,100,300,123.75,1073.255208,2150.585938,3347.591146,5.131158330375,7.93720764282782,7.39604485127228,20.4644108244751,0.316633519125,0.780225411814968,1.45170791815392,2.54856684909389,1.7321839425,6.94045597644833,17.5973213765815,26.2699612955298
"45",2016,"Benue","NfPfKf",3,645,3,300,100,300,141.3541667,700.9114583,3277.441406,4119.707031,5.86109583835088,5.18355722133552,11.27139502211,22.3160480817964,0.361676502991538,0.509542303751809,2.2123680603996,3.08358686714295,1.97859731525825,4.53260797940554,26.8178958558303,33.3291011504941
"46",2016,"Benue","NfPfKfMn",3,645,1,300,100,300,104.8958333,520.0000001,1614.257813,2239.1536464,4.20000786308617,3.26088817142709,5.11203020551895,12.5729262400322,0.234226939077652,0.250234212848122,0.882940200156294,1.36740135208207,1.43803441134824,2.92126493936178,11.5987911790907,15.9580905298007
"47",2016,"Benue","NfPfKfMn",3,645,2,300,100,300,226.2239583,1300.911458,3584.375,5111.5104163,9.05796134877055,8.15793612432766,11.3509955599062,28.5668930330045,0.505146330713589,0.626024143490635,1.960522510375,3.09169298457922,3.10134184049433,7.30828275142036,25.7545088509063,36.1641334428209
"48",2016,"Benue","NfPfKfMn",3,645,3,300,100,300,160.859375,1211.848958,2906.25,4278.958333,6.44077670767812,7.59943063834328,9.2035099134375,23.2437172594589,0.359190616470312,0.583165519303135,1.58961284625,2.53196898202345,2.20524790509453,6.80794590793599,20.8820342034375,29.895228016468
"49",2016,"Benue","NOTF",1,379,1,150,40,180,30.80729167,29.50520833,134.3398438,194.6523438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2016,"Benue","NOTF",1,379,2,150,40,180,25.125,26.953125,175.8632813,227.9414063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2016,"Benue","NOTF",1,379,3,150,40,180,32.703125,34.375,137.7265625,204.8046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2016,"Benue","NOTF",2,455,1,150,40,180,13.125,57.11666667,289.75,359.99166667,0.52626627703125,0.518175839581907,1.6434736798225,2.68791579643566,0.02325206835,0.0664748423970462,0.1786582418875,0.268385152634546,0.12432821191875,0.281093038630905,2.1324328490075,2.53785409955715
"53",2016,"Benue","NOTF",2,455,2,150,40,180,13.09722211,79.43055553,360.9375,453.46527764,0.525152481469034,0.720612689777876,2.04725204939063,3.29301722063754,0.023202857424522,0.0924447095428962,0.222552059296875,0.338199626264293,0.124065082364878,0.390908250004648,2.65634160979688,3.1713149421664
"54",2016,"Benue","NOTF",2,455,3,150,40,180,13.36111101,72.83333332,407.578125,493.77256933,0.535733497008301,0.66076113756237,2.31179955447422,3.50829418904489,0.0236703593475396,0.0847665775328154,0.251310409816406,0.359747346696761,0.126564803133046,0.358440787429382,2.99959614249141,3.48460173305383
"55",2016,"Benue","NOTF",3,645,1,150,40,180,120,395.8333333,1661.132813,2176.9661463,5.2435962684,2.65567387394303,5.78016021135897,13.679430353702,0.3277978332,0.249209442687347,0.986116145570258,1.56312342145761,1.6621465032,2.14423954127777,12.6474488586311,16.4538349031089
"56",2016,"Benue","NOTF",3,645,2,150,40,180,116.25,386.1458333,1793.75,2296.1458333,5.0797338850125,2.59067975018053,6.2416215596875,13.9120351948805,0.3175541509125,0.243110369484222,1.06484311325,1.62550763364672,1.610204424975,2.09176209986839,13.657162878625,17.3591294034684
"57",2016,"Benue","NOTF",3,645,3,150,40,180,102.0833333,488.4114583,1386.328125,1976.8229166,4.46069821298095,3.27678707280241,4.82393617494141,12.5614214607248,0.278855795513112,0.307494940636566,0.822980881734375,1.40933161788405,1.41397879566329,2.64573767087542,10.5551548467422,14.6148713132809
"58",2016,"Benue","NOTH",3,645,1,75,20,90,112.5892859,267.2619047,948.6607145,1328.5119051,4.62233801413519,1.77211842455977,2.75682719928343,9.15128363797839,0.293283872498946,0.184425568659663,0.532311200455061,1.01002064161367,1.56511061906198,1.39747831687869,7.30553070923948,10.2681196451801
"59",2016,"Benue","NOTH",3,645,2,75,20,90,69.27083332,338.0989584,1123.242188,1530.61197972,2.8439047602651,2.24181367777668,3.2641644878202,8.34988292586198,0.180443619345476,0.233307072836108,0.630272117688762,1.04402280987035,0.962938133533402,1.76787621061682,8.64996323018638,11.3807775743366
"60",2016,"Benue","NOTH",3,645,3,75,20,90,115,356.7708333,1228.710938,1700.4817713,4.7213095578,2.36562022464877,3.57065880578895,10.6575885882377,0.29956354255,0.246191704299915,0.689452598196575,1.23520784504649,1.5986221047,1.86550905633612,9.46216635003013,12.9262975110663
"61",2016,"CRS","Control",1,304,1,0,0,0,82.265625,132.5520833,394.6679688,609.4856771,3.781705107375,1.20862360274033,1.83615297783086,6.8264816879462,0.280726278208594,0.24071520361655,0.22375144403948,0.745192925864623,1.03509293044219,1.02100728441251,2.25281803819283,4.30891825304753
"62",2016,"CRS","Control",1,304,2,0,0,0,83.953125,105.2395833,355.359375,544.5520833,3.859278545475,0.959585403354709,1.65327370394484,6.47213765277455,0.286484765966719,0.19111557579405,0.201465990642656,0.679066332403425,1.05632560593844,0.81062763015689,2.02843927890844,3.89539251500377
"63",2016,"CRS","Control",1,304,3,0,0,0,48.68749999,76.59375001,212.2578125,337.5390625,2.23813734324031,0.698389733150868,0.987508096171953,3.92403517256313,0.166143035654001,0.13909460847691,0.120336576084297,0.425574220215208,0.612602007710427,0.589977726141714,1.21159624430953,2.41417597816167
"64",2016,"CRS","Control",2,419,1,0,0,0,11.66666667,277.7777777,667.96875,957.41319437,0.316265215090361,3.24726932964632,2.65181150320312,6.21534604793981,0.0166978676714375,0.312226555468132,0.381509997539063,0.710434420678632,0.0611687219674768,1.15867288300891,3.41936366625,4.63920527122638
"65",2016,"CRS","Control",2,419,2,0,0,0,9.74166655,181.3541664,302.7864585,493.88229145,0.264081451362348,2.12006096106908,1.20205116431635,3.58619357674778,0.013942719334688,0.203844912158596,0.172936325295452,0.390723956788736,0.0510758822165628,0.756468557593924,1.54997822102817,2.35752266083866
"66",2016,"CRS","Control",2,419,3,0,0,0,9.0625,290.0694443,539.2291668,838.3611111,0.2456703009375,3.39096099674406,2.14072006719308,5.77735136487464,0.0129706650625,0.326042580476531,0.307980452826362,0.646993698365393,0.047514989371875,1.20994415781832,2.76033964274254,4.01779878993274
"67",2016,"CRS","Control",3,602,1,0,0,0,92.00000001,529.25,885.625,1506.87500001,4.42091009936053,2.8970075967925,2.72958923176875,10.0475069279218,0.33202577547609,0.3009841733275,0.406334987825,1.03934493662859,0.780978107324889,1.29844825301,3.9833485557125,6.06277491604739
"68",2016,"CRS","Control",3,602,2,0,0,0,45.5,450.9999999,943.5,1439.9999999,2.18642836412,2.46868290196262,2.907966058065,7.56307732414762,0.16420839981,0.25648344287313,0.43288870686,0.85358054954313,0.386244607385,1.10647172787466,4.24365771327,5.73637404852966
"69",2016,"CRS","Control",3,602,3,0,0,0,52.5,399.75,949,1401.25,2.5228019586,2.1881507544975,2.92491763551,7.6358703486075,0.18947123055,0.2273375971425,0.43541217044,0.8522209981325,0.445666854675,0.98073630447,4.26839551658,5.694798675725
"70",2016,"CRS","N0PfKf",3,602,1,0,100,300,69.00000001,452.3333334,1071,1592.33333341,3.08231703152671,2.48889100211682,2.22203774709,7.79324578073354,0.201942691949267,0.418398798208332,0.6886300806,1.3089715707576,0.849721029693148,2.35267526972341,6.94043658945,10.1428328888666
"71",2016,"CRS","N0PfKf",3,602,2,0,100,300,97.33333332,605.5,1350.5,2053.33333332,4.34800276788438,3.331665810375,2.801925282395,10.4815938606544,0.284866019480977,0.56007473606,0.8683425993,1.71328335484098,1.1986402927558,3.149325443495,8.751689648975,13.0996553852258
"72",2016,"CRS","N0PfKf",3,602,3,0,100,300,70.875,721.375,781,1573.25,3.166075646055,3.96924925509375,1.62036552799,8.75569042913875,0.20743026507,0.667256668415,0.5021662866,1.376853220085,0.87281127493875,3.75201427217375,5.06114003395,9.6859655810625
"73",2016,"CRS","NfP0Kf",3,602,1,300,0,300,347.0833334,1284,1882.5,3513.5833334,15.3969262957241,13.10271247332,8.95349781855,37.4531365875941,0.656925194342847,0.62702771256,0.9134182164,2.19737112330285,4.82385304175155,9.04831822404,13.9787423004,27.8509135661916
"74",2016,"CRS","NfP0Kf",3,602,2,300,0,300,181.25,566.0416668,1050,1797.2916668,8.0404116895,5.77623147040436,4.993982847,18.8106260069044,0.34305217225,0.276420413977612,0.509476296,1.12894888222761,2.519058910875,3.98888249943335,7.796908056,14.3048494663083
"75",2016,"CRS","NfP0Kf",3,602,3,300,0,300,216.0416666,744.625,992,1952.6666666,9.58380105682594,7.59860379707625,4.71812474688,21.9005296007822,0.408902416682153,0.3636296810475,0.48133379584,1.25386589356965,3.00260240203595,5.24735510714625,7.36622170624,15.6161792154222
"76",2016,"CRS","NfPfK0",3,602,1,300,100,0,83.33333335,1035,1212.75,2331.08333335,3.74428009574886,8.4915060588,6.6319966251,18.8677827796489,0.29648230839263,1.17576545445,0.90357001119,2.37581777403263,0.574275611781522,2.1085731666,5.282178491205,7.96502726958652
"77",2016,"CRS","NfPfK0",3,602,2,300,100,0,186,1025.666667,1365.125,2576.791667,8.35723317204,8.41493209385479,7.46526851605,24.2374337819448,0.6617485122,1.16516273897534,1.017098339745,2.84400959092034,1.28178316524,2.08955865885242,5.9458535665275,9.31719539061992
"78",2016,"CRS","NfPfK0",3,602,3,300,100,0,47,749,889.875,1685.875,2.11177397358,6.14506090632,4.86633518595,13.12317006585,0.1672160219,0.85086794723,0.663009164055,1.681093133185,0.32389144498,1.52591430124,3.8758842175725,5.7256899637925
"79",2016,"CRS","NfPfK1",3,602,1,300,100,240,164.8333334,1174.083333,2526.5625,3865.4791664,7.64359699417144,8.79332575839599,9.41601816323437,25.8529409158018,0.496703358685891,0.992227452201631,1.517705891625,3.00663670251252,1.85764553144466,5.72665798026915,12.4987261353281,20.0830296470419
"80",2016,"CRS","NfPfK1",3,602,2,300,100,240,188.0833334,1258.833333,2598.1875,4045.1041664,8.72173832911144,9.42806295044849,9.68295092303813,27.8327522025981,0.566764145853391,1.06385037215163,1.560731023395,3.19134554140002,2.11966934492466,6.14003090720415,12.8530499485894,21.1127502007182
"81",2016,"CRS","NfPfK1",3,602,3,300,100,240,194.75,1623.625,2535.75,4354.125,9.03088279482,12.1601790377138,9.4502582292825,30.6413200618163,0.5868532602525,1.372138801225,1.52322482214,3.4822168836175,2.19480162044,7.9193229320925,12.5441760485475,22.65830060108
"82",2016,"CRS","NfPfK2",1,304,1,300,100,180,261.1458332,468.1597219,768.046875,1497.3524301,12.3714793805345,4.35267562340625,6.94373506928906,23.6678900732298,1.16182823046618,0.802045009034779,0.723152745607031,2.68702598510799,5.25243077587868,4.9534382626004,6.32466908840625,16.5305381268853
"83",2016,"CRS","NfPfK2",1,304,2,300,100,180,162.7083334,254.125,488.1875,905.0208334,7.70811759480617,2.3627058054225,4.41359085555625,14.4844142557849,0.723883405527847,0.4353635701375,0.459651803148125,1.61889877881347,3.27255559612003,2.688809907385,4.020098891225,9.98146439473003
